id,num,name,url,area,village,price,type,square,line,station,meter,addtime
106,983759,徐泾北城馨浦苑北区-青浦 新上架 电梯房 精装修 非一楼,http://sh.baletu.com/house/983759.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=107,青浦,徐泾北城馨浦苑北区 2室1厅1卫,4600,整租,75,-1,尚鸿路乐高路,109,2019-08-19
107,2650805,上海源花城-松江 带阳台 新上架 电梯房 非一楼,http://sh.baletu.com/house/2650805.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=108,松江,上海源花城 ,900,合租,15,9,九亭,1704,2019-08-19
108,599543,九亭明珠苑（虬泾路99弄）-松江 独卫 保洁服务 维修服务 新上架 电梯房 智能电表 主卧 朝南,http://sh.baletu.com/house/599543.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=109,松江,九亭明珠苑（虬泾路99弄） ,2450,合租,35,9,九亭,1298,2019-08-19
109,5554949,金属新村（广中路366弄）-虹口 近地铁 新上架 非一楼,http://sh.baletu.com/house/5554949.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=110,虹口,金属新村（广中路366弄） ,2360,合租,12,3,虹口足球场,767,2019-08-19
110,5022652,古桐住宅小区-浦东 新上架 非一楼,http://sh.baletu.com/house/5022652.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=111,浦东,古桐住宅小区 ,3300,合租,30,2,广兰路,1124,2019-08-19
111,2852934,翔瑞新苑东区（鹤槎路182弄）-嘉定 独卫 新上架 电梯房 非一楼,http://sh.baletu.com/house/2852934.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=112,嘉定,翔瑞新苑东区（鹤槎路182弄） 3室1厅1卫,4300,整租,85,-1,鹤槎路嘉年路,110,2019-08-19
112,5776083,象屿都城（虬泾路900弄）-松江 独卫 新上架 非一楼,http://sh.baletu.com/house/5776083.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=113,松江,象屿都城（虬泾路900弄） ,2600,合租,25,-1,象屿都城,413,2019-08-19
113,1508622,外冈佳苑东区-嘉定 新上架 电梯房 智能电表 非一楼,http://sh.baletu.com/house/1508622.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=114,嘉定,外冈佳苑东区 ,650,合租,16,-1,恒飞路中泉路,333,2019-08-19
114,5763817,绿地公元1860-宝山 独卫 保洁服务 新上架 智能电表 别墅改造 主卧,http://sh.baletu.com/house/5763817.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=115,宝山,绿地公元1860 ,3500,合租,75,1,共富新村,1418,2019-08-19
115,445972,鑫鑫花园-宝山 保洁服务 新上架 电梯房 非一楼,http://sh.baletu.com/house/445972.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=116,宝山,鑫鑫花园 ,1490,合租,20,1,呼兰路,1198,2019-08-19
116,5655883,三元公寓-松江 带阳台 保洁服务 维修服务 新上架 电梯房 非一楼 朝南,http://sh.baletu.com/house/5655883.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=117,松江,三元公寓 ,1200,合租,15,9,九亭,1181,2019-08-19
117,5536425,浏翔花苑（蕰北公路2221号）-嘉定 独卫 保洁服务 新上架 非一楼,http://sh.baletu.com/house/5536425.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=118,嘉定,浏翔花苑（蕰北公路2221号） ,2000,合租,30,-1,浏翔公路蕰北路,389,2019-08-19
118,445492,共富三村富康园-宝山 保洁服务 新上架 智能电表 非一楼,http://sh.baletu.com/house/445492.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=119,宝山,共富三村富康园 ,1550,合租,15,1,共富新村,1046,2019-08-19
119,5666042,莘梓苑-闵行 近地铁 独卫 新上架 智能电表 非一楼 主卧,http://sh.baletu.com/house/5666042.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=120,闵行,莘梓苑 ,2800,合租,23,1,莘庄,392,2019-08-19
120,557538,方宝佳苑-嘉定 新上架 电梯房 非一楼,http://sh.baletu.com/house/557538.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=121,嘉定,方宝佳苑 ,1200,合租,15,11,上海赛车场,1590,2019-08-19
121,3152335,龙悦小区1区-松江 保洁服务 维修服务 新上架 电梯房 非一楼,http://sh.baletu.com/house/3152335.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=122,松江,龙悦小区1区 ,1500,合租,16,9,九亭,1542,2019-08-19
122,3123528,荣乐三村-松江 近地铁 新上架 非一楼,http://sh.baletu.com/house/3123528.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=123,松江,荣乐三村 ,1150,合租,18,9,松江体育中心,824,2019-08-19
123,712025,共富一村西区-宝山 近地铁 新上架 智能电表 非一楼,http://sh.baletu.com/house/712025.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=124,宝山,共富一村西区 ,1550,合租,15,1,共富新村,566,2019-08-19
124,5810918,阳城世家苑-宝山 近地铁 新上架 电梯房 非一楼,http://sh.baletu.com/house/5810918.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=125,宝山,阳城世家苑 ,2000,合租,15,7,行知路,613,2019-08-19
125,5806021,共富四村富成园-宝山 带阳台 保洁服务 新上架 电梯房 智能电表 非一楼,http://sh.baletu.com/house/5806021.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=126,宝山,共富四村富成园 ,1990,合租,18,1,共富新村,1187,2019-08-19
126,3233047,华馨苑-宝山 保洁服务 新上架 智能电表 非一楼,http://sh.baletu.com/house/3233047.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=127,宝山,华馨苑 ,1590,合租,18,1,共富新村,652,2019-08-19
127,1801335,屹立家园-宝山 近地铁 新上架 智能电表 非一楼,http://sh.baletu.com/house/1801335.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=128,宝山,屹立家园 ,1300,合租,15,1,通河新村,974,2019-08-19
128,1197920,名都新城南区（宝城路155弄）-闵行 新上架 电梯房 非一楼 朝南,http://sh.baletu.com/house/1197920.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=129,闵行,名都新城南区（宝城路155弄） ,1300,合租,17,1,莘庄,945,2019-08-19
129,1770066,文翔名苑-松江 新上架,http://sh.baletu.com/house/1770066.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=130,松江,文翔名苑 1室1厅1卫,2300,整租,50,-1,三新北路文宇路,296,2019-08-19
130,823090,建明花苑-虹口 新上架 非一楼,http://sh.baletu.com/house/823090.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=131,虹口,建明花苑 ,2230,合租,9,1,上海马戏城,1201,2019-08-19
131,4038670,河畔家苑-青浦 新上架 非一楼,http://sh.baletu.com/house/4038670.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=132,青浦,河畔家苑 ,1550,合租,20,17,徐泾北城,625,2019-08-19
132,3152734,南场一村-松江 独卫 新上架 非一楼 主卧,http://sh.baletu.com/house/3152734.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=133,松江,南场一村 ,1700,合租,30,-1,场西路莘砖公路,154,2019-08-19
133,5463147,蟠龙馨苑-青浦 近地铁 独卫 保洁服务 新上架 电梯房 非一楼,http://sh.baletu.com/house/5463147.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=134,青浦,蟠龙馨苑 ,1800,合租,20,17,徐盈路,952,2019-08-19
134,572927,龙洲苑-松江 新上架 朝南,http://sh.baletu.com/house/572927.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=135,松江,龙洲苑 ,1250,合租,15,9,九亭,1119,2019-08-19
135,5768688,共康公寓-宝山 近地铁 保洁服务 新上架 非一楼 朝南,http://sh.baletu.com/house/5768688.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=136,宝山,共康公寓 ,2100,合租,16,1,通河新村,712,2019-08-19
136,5763830,绿地公元1860-宝山 独卫 保洁服务 新上架 智能电表 别墅改造,http://sh.baletu.com/house/5763830.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=137,宝山,绿地公元1860 ,1990,合租,18,1,共富新村,1418,2019-08-19
137,5806044,鑫鑫花园-宝山 保洁服务 维修服务 新上架 电梯房 智能电表 复式 非一楼 主卧 朝南,http://sh.baletu.com/house/5806044.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=138,宝山,鑫鑫花园 ,1790,合租,18,1,呼兰路,1198,2019-08-19
138,3469732,龙悦小区1区-松江 独卫 保洁服务 维修服务 新上架 电梯房 智能电表 非一楼 主卧 朝南,http://sh.baletu.com/house/3469732.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=139,松江,龙悦小区1区 ,1900,合租,25,9,九亭,1542,2019-08-19
139,3152705,南场一村-松江 独卫 新上架 主卧,http://sh.baletu.com/house/3152705.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=140,松江,南场一村 ,1250,合租,13,-1,场西路莘砖公路,154,2019-08-19
140,5463278,蟠龙馨苑-青浦 近地铁 独卫 保洁服务 新上架 电梯房 非一楼 主卧 朝南,http://sh.baletu.com/house/5463278.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=141,青浦,蟠龙馨苑 ,1950,合租,20,17,徐盈路,952,2019-08-19
141,5806049,鑫鑫花园-宝山 保洁服务 新上架 电梯房 智能电表 复式 非一楼 朝南,http://sh.baletu.com/house/5806049.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=142,宝山,鑫鑫花园 ,1550,合租,18,1,呼兰路,1198,2019-08-19
142,5463157,蟠龙馨苑-青浦 近地铁 独卫 保洁服务 新上架 电梯房 非一楼 主卧 朝南,http://sh.baletu.com/house/5463157.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=143,青浦,蟠龙馨苑 ,2150,合租,20,17,徐盈路,952,2019-08-19
143,5459073,蟠龙馨苑-青浦 近地铁 独卫 保洁服务 维修服务 新上架 电梯房 非一楼 主卧 朝南,http://sh.baletu.com/house/5459073.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=144,青浦,蟠龙馨苑 ,1950,合租,15,17,徐盈路,952,2019-08-19
144,573013,胜悦嘉苑西苑-嘉定 带阳台 新上架 电梯房 智能电表 非一楼,http://sh.baletu.com/house/573013.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=145,嘉定,胜悦嘉苑西苑 ,1200,合租,25,-1,,647,2019-08-19
145,4813390,凯利大楼-闵行 近地铁 新上架 电梯房 非一楼 朝南,http://sh.baletu.com/house/4813390.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=146,闵行,凯利大楼 ,1400,合租,15,5,春申路,350,2019-08-19
146,716274,三湘雅苑-宝山 近地铁 新上架 非一楼,http://sh.baletu.com/house/716274.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=147,宝山,三湘雅苑 ,1700,合租,16,1,呼兰路,787,2019-08-19
147,1350769,景怡花苑-松江 独卫 保洁服务 新上架 非一楼,http://sh.baletu.com/house/1350769.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=148,松江,景怡花苑 ,750,合租,10,-1,立信会计学院,236,2019-08-19
148,2865497,翔瑞新苑东区（鹤槎路182弄）-嘉定 新上架 电梯房 非一楼,http://sh.baletu.com/house/2865497.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=149,嘉定,翔瑞新苑东区（鹤槎路182弄） ,1550,合租,18,-1,鹤槎路嘉年路,110,2019-08-19
149,5808541,上海康城（莘松路958弄大浪湾道）-闵行 独卫 新上架 电梯房 非一楼 主卧,http://sh.baletu.com/house/5808541.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=150,闵行,上海康城（莘松路958弄大浪湾道） ,2000,合租,23,-1,康城(北大门),199,2019-08-19
150,3263691,久富苑-松江 独卫 新上架 非一楼 主卧,http://sh.baletu.com/house/3263691.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=151,松江,久富苑 ,1100,合租,15,9,九亭,1878,2019-08-19
151,663529,东苑利景花苑（塞纳左岸）-闵行 近地铁 新上架 电梯房 非一楼,http://sh.baletu.com/house/663529.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=152,闵行,东苑利景花苑（塞纳左岸） ,1800,合租,18,1,莘庄,526,2019-08-19
152,4732209,中环国际公寓3期-宝山 带阳台 保洁服务 新上架 电梯房 非一楼 朝南,http://sh.baletu.com/house/4732209.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=153,宝山,中环国际公寓3期 ,1750,合租,20,1,呼兰路,1451,2019-08-19
153,5462884,蟠龙馨苑-青浦 近地铁 独卫 带阳台 保洁服务 新上架 电梯房 非一楼,http://sh.baletu.com/house/5462884.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=154,青浦,蟠龙馨苑 ,1900,合租,22,17,徐盈路,952,2019-08-19
154,1362381,经纬学府阳光家园（经纬城市绿洲六期）-宝山 带阳台 新上架 电梯房 精装修 非一楼 朝南,http://sh.baletu.com/house/1362381.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=155,宝山,经纬学府阳光家园（经纬城市绿洲六期） ,2100,合租,25,7,南陈路,1335,2019-08-19
155,604390,印象苑（中梁英伦印象）-宝山 近地铁 新上架,http://sh.baletu.com/house/604390.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=156,宝山,印象苑（中梁英伦印象） ,1000,合租,13,1,宝安公路,502,2019-08-19
156,1477709,北九峰-松江 近地铁 新上架 非一楼 朝南,http://sh.baletu.com/house/1477709.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=157,松江,北九峰 ,1900,合租,30,9,松江体育中心,360,2019-08-19
157,918258,逸兴苑-宝山 带阳台 新上架 电梯房 非一楼 朝南,http://sh.baletu.com/house/918258.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=158,宝山,逸兴苑 ,2460,合租,17,3,殷高西路,837,2019-08-19
158,5692350,振新佳苑-青浦 带阳台 保洁服务 新上架 主卧,http://sh.baletu.com/house/5692350.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=159,青浦,振新佳苑 ,2100,合租,24,-1,徐盈路菘泽大道,98,2019-08-19
159,445508,共富二村-宝山 近地铁 新上架 非一楼,http://sh.baletu.com/house/445508.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=160,宝山,共富二村 ,1550,合租,16,1,共富新村,933,2019-08-19
160,4685457,龙悦小区1区-松江 保洁服务 维修服务 新上架 电梯房,http://sh.baletu.com/house/4685457.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=161,松江,龙悦小区1区 ,1350,合租,15,9,九亭,1542,2019-08-19
161,4788589,江南苑-闵行 近地铁 新上架 非一楼,http://sh.baletu.com/house/4788589.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=162,闵行,江南苑 ,1000,合租,18,1,莘庄,294,2019-08-19
162,5739634,美罗家园年吉苑-宝山 近地铁 独卫 新上架,http://sh.baletu.com/house/5739634.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=163,宝山,美罗家园年吉苑 3室1厅2卫,4600,整租,99,7,美兰湖,352,2019-08-19
163,769089,亭汇花苑-松江 近地铁 带阳台 新上架 非一楼 主卧 朝南,http://sh.baletu.com/house/769089.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=164,松江,亭汇花苑 ,2200,合租,40,9,九亭,382,2019-08-19
164,3490788,临汾名城（汾西路88弄）-静安 新上架 电梯房 非一楼,http://sh.baletu.com/house/3490788.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=165,静安,临汾名城（汾西路88弄） ,650,合租,10,3,殷高西路,1862,2019-08-19
165,445837,富隆苑-宝山 独卫 保洁服务 维修服务 新上架 电梯房 智能电表 非一楼 主卧 朝南,http://sh.baletu.com/house/445837.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=166,宝山,富隆苑 ,2250,合租,18,1,呼兰路,1321,2019-08-19
166,5763831,绿地公元1860-宝山 独卫 保洁服务 新上架 智能电表 别墅改造 朝南,http://sh.baletu.com/house/5763831.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=167,宝山,绿地公元1860 ,1950,合租,18,1,共富新村,1418,2019-08-19
167,761631,宝宸怡景园-宝山 近地铁 带阳台 新上架 电梯房 非一楼 主卧 朝南,http://sh.baletu.com/house/761631.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=168,宝山,宝宸怡景园 ,2500,合租,26,1,通河新村,609,2019-08-19
168,855447,二联馨苑-闵行 新上架 电梯房 非一楼,http://sh.baletu.com/house/855447.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=169,闵行,二联馨苑 ,1700,合租,20,2,徐泾东,1275,2019-08-19
169,5694438,共和新路4719弄小区（共和小区）-宝山 近地铁 新上架 智能电表 非一楼,http://sh.baletu.com/house/5694438.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=170,宝山,共和新路4719弄小区（共和小区） ,1350,合租,12,1,共康路,128,2019-08-19
170,4777034,檀乡湾-宝山 独卫 保洁服务 新上架 电梯房 非一楼 主卧,http://sh.baletu.com/house/4777034.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=171,宝山,檀乡湾 ,2250,合租,25,1,共富新村,1633,2019-08-19
171,1819432,五洲云景花苑-松江 新上架 电梯房 智能电表 非一楼,http://sh.baletu.com/house/1819432.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=172,松江,五洲云景花苑 ,2000,合租,20,9,九亭,1695,2019-08-19
172,714810,共和新苑-宝山 近地铁 带阳台 保洁服务 新上架 电梯房 非一楼 朝南,http://sh.baletu.com/house/714810.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=173,宝山,共和新苑 ,2500,合租,21,1,通河新村,296,2019-08-19
173,3702294,铂金华府-宝山 新上架,http://sh.baletu.com/house/3702294.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=174,宝山,铂金华府 ,1200,合租,13,7,大华三路,960,2019-08-19
174,3521139,国亭芭苑（国亭名苑）-松江 新上架 电梯房 非一楼,http://sh.baletu.com/house/3521139.html?entrance=1&zhaofang_index_entrance=14&is_rec_house=0&position=175,松江,国亭芭苑（国亭名苑） ,2000,合租,18,9,九亭,1294,2019-08-19
